Unnamed: 0,DataDate,OptionType,Strike,FullRevalPnL,TheoreticalPnL,UnexplainedPnL,DeltaPnL,GammaPnL,VegaPnL,IV,B,D,OptionPrice,Underlying,LogReturn,VolLogReturn,Delta,Gamma,Vega
0,2019-01-30,asian,3300.0,-0.1101165559545964,-0.1116508827443651,0.0015343267897686,-0.1406227955144117,0.0286642229927716,0.0003076897772749,0.1277700322763884,0.9728444538479932,0.9809332744380784,0.2138902272593571,2681.05,-0.0085606309079409,0.0200752622170521,0.0060747331668645,0.0001047361050151,0.1223887254029904
1,2019-01-29,asian,3300.0,-0.1276960739031225,-0.1149551173872317,-0.0127409565158907,-0.1838580749979573,0.068546871129509,0.0003560864812164,0.1314625637466872,0.9725263161176996,0.9815985779310116,0.0861941533562346,2636.53,-0.0167448501920302,0.0284900995335932,0.0040954019133751,6.64938173216608e-05,0.0978210938913939
2,2019-01-28,asian,3300.0,0.0095485539671257,0.0083665481920816,0.001182005775044,0.0080314004957902,0.0003301443962312,5.003300060121117e-06,0.1315399518767924,0.97246472687959,0.9804323209871508,0.0957427073233603,2640.64,0.0015576533751998,0.0005884972784781,0.001955634747894,3.8407811131515206e-05,0.0646710620400493
3,2019-01-25,asian,3300.0,0.0531857930310673,0.0521530705228447,0.0010327225082226,0.0440102730444525,0.0082866279552169,-0.0001438304768247,0.129554040743094,0.9722471410736544,0.980599083298414,0.1489285003544277,2661.79,0.0079775167863584,-0.0152125249000984,0.0020891861527611,3.655568430066348e-05,0.0718773305496353
4,2019-01-24,asian,3300.0,-0.0606907629860504,-0.0616611195383265,0.0009703565522761,-0.0784199000930525,0.0164399038651695,0.0003188766895564,0.1334933779376995,0.97240900154593,0.978951257369352,0.0882377373683773,2636.48,-0.0095541346619108,0.0299537760187153,0.0030836220131792,4.968075439526158e-05,0.082171313975857
5,2019-01-23,asian,3300.0,0.0010668224668583,0.0003154477120577,0.0007513747548006,0.0003908840218629,7.837688411655744e-07,-7.622007864638803e-05,0.1325072840767324,0.9727860986267912,0.9809717373805178,0.0893045598352357,2636.68,7.585584359110612e-05,-0.0074142550678162,0.0019544942382867,3.845008769949352e-05,0.0770091176160258
6,2019-01-22,asian,3300.0,-0.0084884418582668,-0.0085274091639991,3.896730573227196e-05,-0.0092028181191302,0.0004188529521328,0.0002565560029982,0.1360997238410049,0.9722595485048292,0.9797540209063272,0.0808161179769688,2632.02,-0.0017689377702847,0.0267502624872219,0.0019731080064833,3.775972744210544e-05,0.0723793003002813
7,2019-01-18,asian,3300.0,0.0900246062328337,0.0887139272991273,0.0013106789337064,0.065693071674642,0.0237102787060068,-0.0006894230815215,0.1279079408595985,0.97289503012609,0.98209349266117,0.1708407242098026,2667.66,0.0134500714324305,-0.0620770874383125,0.0018556915628664,3.713390766184096e-05,0.0816013310742884
8,2019-01-17,asian,3300.0,-0.0883038808258524,-0.0831588627730257,-0.0051450180528266,-0.1216803523629218,0.0382437378627256,0.0002777517271704,0.1313617680031749,0.9725561871712451,0.9813572103545952,0.0825368433839501,2632.11,-0.0134158777480007,0.0266443117056348,0.0033999371563877,5.8441564469194624e-05,0.0814994644778917
9,2019-01-16,asian,3300.0,-0.0268039197502402,-0.0283499190234253,0.0015459992731851,-0.0352348394925507,0.0067588144166302,0.0001261060524951,0.1336502938865427,0.9729323318580284,0.9800243602497316,0.0557329236337099,2613.44,-0.0071184447150506,0.0172715366753145,0.0018805424695618,3.779098901061283e-05,0.055582230001768
10,2019-01-15,asian,3300.0,-0.0072754450534858,-0.0077872413478402,0.0005117962943543,-0.0082716714799741,0.000343575042276,0.0001408550898578,0.1368110573548836,0.9718910752990972,0.9778223741238088,0.048457478580224,2607.5,-0.0022754532949833,0.023374189030434,0.0013909541604167,1.889856900181736e-05,0.0450885298531285
11,2019-01-14,asian,3300.0,-0.0267392205497975,-0.0261702662479472,-0.0005689543018503,-0.0326902787637171,0.0063630474693297,0.0001569650464402,0.1396742252748348,0.9730021254052,0.9793369379132963,0.0217182580304264,2581.24,-0.0101220042650987,0.0207119181629872,0.0012385906320283,1.7793935235705703e-05,0.055393834869265
12,2019-01-11,asian,3300.0,0.0129010394674767,0.011164056668474,0.0017369827990026,0.0097185715178211,0.0014307957950978,1.4689355555153277e-05,0.1400535283826632,0.9731665291786372,0.9802595124210276,0.0346192974979032,2593.71,0.0048193795635171,0.0027119464217551,0.0007812372034436,1.818869015504996e-05,0.0387797822961581
13,2019-01-10,asian,3300.0,0.0015073036094391,0.0009957333891775,0.0005115702202615,0.000640129454365,3.753106857930525e-06,0.0003518508279546,0.1464080356179434,0.9725144608768814,0.9786991428837216,0.0361266011073423,2594.36,0.000250574877903,0.0443727929973143,0.0009849379403752,1.7390897754673987e-05,0.0566171178007561
